SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-15-2023,Townhouse,2615 Lighthouse Ln,Baltimore,MD,21224,659000,2,2.5,Ward 1,2080,1220,2005,,317,300,Sold,,,https://www.redfin.com/MD/Baltimore/2615-Lighthouse-Ln-21224/home/11891660,BRIGHT MLS,MDBA2089780,N,Y,39.2782239,-76.5792176
PAST SALE,August-31-2023,Townhouse,4210 Laplata Ave,Baltimore,MD,21211,364990,3,2.5,Ward 13,1767,2396,2022,,207,60,Sold,,,https://www.redfin.com/MD/Baltimore/4210-Laplata-Ave-21211/home/171243844,BRIGHT MLS,MDBA2099802,N,Y,39.3387641,-76.6447088
PAST SALE,May-8-2023,Single Family Residential,2313 Whitley Rd,Baltimore,MD,21209,895000,6,5.5,Ward 27,3460,10324,2009,,259,100,Sold,,,https://www.redfin.com/MD/Baltimore/2313-Whitley-Rd-21209/home/28546544,BRIGHT MLS,MDBA2083102,N,Y,39.3708338,-76.6704787
PAST SALE,,Townhouse,2423 Calverton Heights Ave,Baltimore,MD,21216,150000,,1.5,,1476,1972,1926,,102,,,,,https://www.redfin.com/MD/Baltimore/2423-Calverton-Heights-Ave-21216/home/10949625,,,N,Y,39.2974691,-76.6558756
PAST SALE,,Townhouse,2134 Division St,Baltimore,MD,21217,61000,,,,,1092,1920,,,,,,,https://www.redfin.com/MD/Baltimore/2134-Division-St-21217/home/17160679,,,N,Y,39.3078475,-76.6381229
PAST SALE,,Townhouse,805 Wicklow Rd,Baltimore,MD,21229,223000,,2,,1540,4335,1950,,145,,,,,https://www.redfin.com/MD/Baltimore/805-Wicklow-Rd-21229/home/11218243,,,N,Y,39.2961384,-76.6877971
PAST SALE,May-31-2023,Townhouse,1645 S Hanover St,Baltimore,MD,21230,350000,3,2.5,Ward 23,1416,984,1900,,247,,Sold,,,https://www.redfin.com/MD/Baltimore/1645-S-Hanover-St-21230/home/11011701,BRIGHT MLS,MDBA2084540,N,Y,39.2706849,-76.6148979
PAST SALE,,Townhouse,121 N Monastery Ave,Baltimore,MD,21229,165000,,2,,1080,1125,1932,,153,,,,,https://www.redfin.com/MD/Baltimore/121-N-Monastery-Ave-21229/home/10991141,,,N,Y,39.2884117,-76.67564
PAST SALE,,Townhouse,4121 Pascal Ave,Baltimore,MD,21226,195000,,1.5,,1521,1568,1997,,128,,,,,https://www.redfin.com/MD/Baltimore/4121-Pascal-Ave-21226/home/11057755,,,N,Y,39.2277714,-76.5917393
PAST SALE,August-1-2023,Single Family Residential,4116 Kathland,Baltimore,MD,21207,399990,4,3.5,Ward 28,2230,9600,1924,,179,,Sold,,,https://www.redfin.com/MD/Baltimore/4116-Kathland-Ave-21207/home/11216661,BRIGHT MLS,MDBA2091650,N,Y,39.3260688,-76.69056
PAST SALE,,Townhouse,2730 Baker St,Baltimore,MD,21216,50000,,,,,1026,1920,,,,,,,https://www.redfin.com/MD/Baltimore/2730-Baker-St-21216/home/10888626,,,N,Y,39.3062994,-76.6617222
PAST SALE,,Townhouse,1706 E 33rd St,Baltimore,MD,21218,240000,,1,,2375,6000,1920,,101,,,,,https://www.redfin.com/MD/Baltimore/1706-E-33rd-St-21218/home/10822375,,,N,Y,39.3287013,-76.5912282
PAST SALE,,Townhouse,3818 Park Heights Ave,Baltimore,MD,21215,170000,,,,,3680,1920,,,,,,,https://www.redfin.com/MD/Baltimore/3818-Park-Heights-Ave-21215/home/10916508,,,N,Y,39.332478,-76.6616185
PAST SALE,,Townhouse,3716 8th St,Baltimore,MD,21225,170000,,2,,1088,1312,1942,,156,,,,,https://www.redfin.com/MD/Baltimore/3716-8th-St-21225/home/11051639,,,N,Y,39.2336445,-76.6003191
PAST SALE,July-27-2023,Townhouse,1705 W North Ave,Baltimore,MD,21217,125000,3,2,Ward 15,,,1920,,,,Sold,,,https://www.redfin.com/MD/Baltimore/1705-W-North-Ave-21217/home/10894719,BRIGHT MLS,MDBA2094812,N,Y,39.3096978,-76.6452859
PAST SALE,,Townhouse,1413 Riverside Ave,Baltimore,MD,21230,445000,,2.5,,1808,1092,1885,,246,,,,,https://www.redfin.com/MD/Baltimore/1413-Riverside-Ave-21230/home/11025579,,,N,Y,39.2739858,-76.6083223
PAST SALE,,Townhouse,3218 Westmont Ave,Baltimore,MD,21216,62900,,1,,1280,1392,1940,,49,,,,,https://www.redfin.com/MD/Baltimore/3218-Westmont-Ave-21216/home/10942695,,,N,Y,39.3013993,-76.6704973
PAST SALE,,Single Family Residential,509 Radnor Ave,Baltimore,MD,21212,185000,,1,,2065,7548,1900,,90,,,,,https://www.redfin.com/MD/Baltimore/509-Radnor-Ave-21212/home/11193854,,,N,Y,39.3476743,-76.6086593
PAST SALE,,Townhouse,2245 Linden Ave,Baltimore,MD,21217,193000,,3,,3240,3200,1911,,60,,,,,https://www.redfin.com/MD/Baltimore/2245-Linden-Ave-21217/home/10867182,,,N,Y,39.3134736,-76.6348187
PAST SALE,,Townhouse,1717 E 31st St,Baltimore,MD,21218,150000,4,3,,1800,1908,1924,,83,,,,,https://www.redfin.com/MD/Baltimore/1717-E-31st-St-21218/home/10815099,,,N,Y,39.325861,-76.591254
PAST SALE,,Single Family Residential,4802 Althea Ave,Baltimore,MD,21206,200000,,2.5,,1868,10206,1922,,107,,,,,https://www.redfin.com/MD/Baltimore/4802-Althea-Ave-21206/home/11116437,,,N,Y,39.3327257,-76.5577413
PAST SALE,,Townhouse,3443 Elmley Ave,Baltimore,MD,21213,95000,,1,,1102,1221,1925,,86,,,,,https://www.redfin.com/MD/Baltimore/3443-Elmley-Ave-21213/home/10801187,,,N,Y,39.316909,-76.5745508
PAST SALE,,Single Family Residential,4518 Weitzel Ave,Baltimore,MD,21214,255000,,1,,1512,6747,1915,,169,,,,,https://www.redfin.com/MD/Baltimore/4518-Weitzel-Ave-21214/home/11145759,,,N,Y,39.3437608,-76.5748083
PAST SALE,May-19-2023,Townhouse,1702 Park Ave,Baltimore,MD,21217,850000,6,4,Ward 14,4620,2665,1895,,184,,Sold,,,https://www.redfin.com/MD/Baltimore/1702-Park-Ave-21217/home/10875461,BRIGHT MLS,MDBA2086476,N,Y,39.3091381,-76.6273861
PAST SALE,,Townhouse,2840 Woodbrook Ave,Baltimore,MD,21217,48000,,1,,1232,1066,1920,,39,,,,,https://www.redfin.com/MD/Baltimore/2840-Woodbrook-Ave-21217/home/10862516,,,N,Y,39.3144143,-76.646448
PAST SALE,,Townhouse,307 Tuscany Rd,Baltimore,MD,21210,610000,,3.5,,2190,2595,1930,,279,,,,,https://www.redfin.com/MD/Baltimore/307-Tuscany-Rd-21210/home/10837147,,,N,Y,39.33977,-76.6244246
PAST SALE,,Townhouse,4021 Wilkens Ave,Baltimore,MD,21229,130000,,1,,1440,2400,1936,,90,,,,,https://www.redfin.com/MD/Baltimore/4021-Wilkens-Ave-21229/home/11027898,,,N,Y,39.26814,-76.6878072
PAST SALE,,Townhouse,1715 Braddish Ave,Baltimore,MD,21216,106667,,,,,1162,1920,,,,,,,https://www.redfin.com/MD/Baltimore/1715-Braddish-Ave-21216/home/10887877,,,N,Y,39.3077787,-76.6607699
PAST SALE,,Townhouse,2157 Harman Ave,Baltimore,MD,21230,87000,,1,,1050,1232,1952,,83,,,,,https://www.redfin.com/MD/Baltimore/2157-Harman-Ave-21230/home/11038500,,,N,Y,39.2644132,-76.6483413
PAST SALE,,Townhouse,3011 Beverly Rd,Baltimore,MD,21214,225000,,2,,1650,2190,1945,,136,,,,,https://www.redfin.com/MD/Baltimore/3011-Beverly-Rd-21214/home/11122037,,,N,Y,39.3398319,-76.5711193
PAST SALE,,Townhouse,514 Sunset Rd,Baltimore,MD,21223,73300,,1,,840,1190,1950,,87,,,,,https://www.redfin.com/MD/Baltimore/514-Sunset-Rd-21223/home/10973996,,,N,Y,39.2776645,-76.6644292
PAST SALE,,Townhouse,2558 Aisquith St,Baltimore,MD,21218,55000,,,,,1125,1920,,,,,,,https://www.redfin.com/MD/Baltimore/2558-Aisquith-St-21218/home/10814115,,,N,Y,39.3189233,-76.596972
PAST SALE,May-6-2023,Townhouse,4905 Saint Georges Ave,Baltimore,MD,21212,110000,3,1.5,Ward 27,1280,3562,1954,,86,,Sold,,,https://www.redfin.com/MD/Baltimore/4905-Saint-Georges-Ave-21212/home/11196465,BRIGHT MLS,MDBA2080708,N,Y,39.3478051,-76.6019957
PAST SALE,,Single Family Residential,4100 N Rogers Ave,Baltimore,MD,21207,180000,,2,,1026,9453,1941,,175,,,,,https://www.redfin.com/MD/Baltimore/4100-N-Rogers-Ave-21207/home/11214146,,,N,Y,39.3397731,-76.6984985
PAST SALE,,Single Family Residential,3803 Ridgewood Ave,Baltimore,MD,21215,90000,,1,,1243,4600,1925,,72,,,,,https://www.redfin.com/MD/Baltimore/3803-Ridgewood-Ave-21215/home/10903246,,,N,Y,39.3363034,-76.6799143
PAST SALE,,Townhouse,505 N Rose St,Baltimore,MD,21205,131750,,1,,504,780,1920,,261,,,,,https://www.redfin.com/MD/Baltimore/505-N-Rose-St-21205/home/10771677,,,N,Y,39.2971531,-76.5813123
PAST SALE,,Townhouse,2402 Presbury St,Baltimore,MD,21216,65000,,,,,1440,1920,,,,,,,https://www.redfin.com/MD/Baltimore/2402-Presbury-St-21216/home/10890002,,,N,Y,39.307746,-76.6563209
PAST SALE,August-31-2023,Townhouse,5653 Arnhem Rd,Baltimore,MD,21206,160000,3,1,HOLLAND HILL,1184,3876,1964,,135,,Sold,,,https://www.redfin.com/MD/Baltimore/5653-Arnhem-Rd-21206/home/9391767,BRIGHT MLS,MDBC2075226,N,Y,39.334303,-76.5261411
PAST SALE,,Townhouse,506 Savage St,Baltimore,MD,21224,165000,,1.5,,1484,1360,1924,,111,,,,,https://www.redfin.com/MD/Baltimore/506-Savage-St-21224/home/11060754,,,N,Y,39.286687,-76.5523149
PAST SALE,,Townhouse,1087 Ellicott Dr,Baltimore,MD,21216,55000,,2,,1446,1672,1935,,38,,,,,https://www.redfin.com/MD/Baltimore/1087-Ellicott-Dr-21216/home/10943523,,,N,Y,39.3005835,-76.6685779
PAST SALE,,Single Family Residential,4307 Cook Ave,Baltimore,MD,21206,201000,3,1.5,,1298,9148,1918,,155,,,,,https://www.redfin.com/MD/Baltimore/4307-Cook-Ave-21206/home/11887257,,,N,Y,39.3357748,-76.5511487
PAST SALE,,Townhouse,5708 Ranny Rd,Baltimore,MD,21209,310000,,1.5,,1766,3565,1948,,176,,,,,https://www.redfin.com/MD/Baltimore/5708-Ranny-Rd-21209/home/11164722,,,N,Y,39.3640482,-76.6606772
PAST SALE,,Single Family Residential,3716 Ferndale Ave,Baltimore,MD,21207,189000,,1.5,,1672,5998,1925,,113,,,,,https://www.redfin.com/MD/Baltimore/3716-Ferndale-Ave-21207/home/11215098,,,N,Y,39.3358073,-76.6996533
PAST SALE,,Townhouse,3512 Parklawn Ave,Baltimore,MD,21213,220000,,1,,1390,1980,1941,,158,,,,,https://www.redfin.com/MD/Baltimore/3512-Parklawn-Ave-21213/home/10778276,,,N,Y,39.3257019,-76.5742814
PAST SALE,July-12-2023,Townhouse,4211 Pimlico Rd,Baltimore,MD,21215,205000,3,1.5,Ward 15,,1919,1920,,,,Sold,,,https://www.redfin.com/MD/Baltimore/4211-Pimlico-Rd-21215/home/10920426,BRIGHT MLS,MDBA2092590,N,Y,39.3378569,-76.6627419
PAST SALE,July-17-2023,Single Family Residential,1802 Letitia Ave,Baltimore,MD,21230,127000,6,2.5,Ward 25,1200,2400,1920,,106,,Sold,,,https://www.redfin.com/MD/Baltimore/1802-Letitia-Ave-21230/home/11034837,BRIGHT MLS,MDBA2093138,N,Y,39.2639281,-76.6572307
PAST SALE,June-9-2023,Townhouse,1826 Webster St,Baltimore,MD,21230,640000,4,3.5,Ward 24,3260,1,2009,,196,38,Sold,,,https://www.redfin.com/MD/Baltimore/1826-Webster-St-21230/home/17108355,BRIGHT MLS,MDBA2084430,N,Y,39.2689605,-76.604353
PAST SALE,,Townhouse,518 S Bentalou St,Baltimore,MD,21223,50000,,1,,1032,840,1920,,48,,,,,https://www.redfin.com/MD/Baltimore/518-S-Bentalou-St-21223/home/10979894,,,N,Y,39.2810201,-76.6524814
PAST SALE,September-26-2023,Townhouse,3520 Roland Ave,Baltimore,MD,21211,319000,3,1.5,Ward 13,980,,1900,,326,,Sold,,,https://www.redfin.com/MD/Baltimore/3520-Roland-Ave-21211/home/10871099,BRIGHT MLS,MDBA2100664,N,Y,39.3300293,-76.6328872
PAST SALE,,Townhouse,1413 Dukeland St,Baltimore,MD,21216,53000,,1,,920,1204,1940,,58,,,,,https://www.redfin.com/MD/Baltimore/1413-Dukeland-St-21216/home/10945882,,,N,Y,39.30415,-76.6634737
PAST SALE,,Single Family Residential,4205 Glenmore Ave,Baltimore,MD,21206,90000,,1,,1512,6704,1919,,60,,,,,https://www.redfin.com/MD/Baltimore/4205-Glenmore-Ave-21206/home/11096721,,,N,Y,39.3508151,-76.5341769
PAST SALE,,Townhouse,1253 Meridene Dr,Baltimore,MD,21239,140000,,1.5,,1672,2128,1954,,84,,,,,https://www.redfin.com/MD/Baltimore/1253-Meridene-Dr-21239/home/11204843,,,N,Y,39.3683786,-76.5907283
PAST SALE,September-11-2023,Townhouse,3935 Duvall Ave,Baltimore,MD,21216,120000,3,1.5,Ward 15,1248,,1940,,96,,Sold,,,https://www.redfin.com/MD/Baltimore/3935-Duvall-Ave-21216/home/10909831,BRIGHT MLS,MDBA2090346,N,Y,39.3187816,-76.6853362
PAST SALE,June-9-2023,Townhouse,804 Harlem Ave,Baltimore,MD,21201,350270,3,2.5,Ward 17,1962,,1915,,179,,Sold,,,https://www.redfin.com/MD/Baltimore/804-Harlem-Ave-21201/home/10951531,BRIGHT MLS,MDBA2014578,N,Y,39.2971271,-76.6310837
PAST SALE,,Townhouse,808 N Lakewood Ave,Baltimore,MD,21205,70000,,1,,672,962,1920,,104,,,,,https://www.redfin.com/MD/Baltimore/808-N-Lakewood-Ave-21205/home/10775984,,,N,Y,39.3002738,-76.579776
PAST SALE,July-28-2023,Townhouse,2116 W Baltimore St,Baltimore,MD,21223,57083,3,1,Ward 20,,,1920,,,,Sold,,,https://www.redfin.com/MD/Baltimore/2116-W-Baltimore-St-21223/home/10985121,BRIGHT MLS,MDBA2093928,N,Y,39.2882237,-76.6507733
PAST SALE,,Townhouse,4809 Melbourne Rd,Baltimore,MD,21229,167000,,1,,1120,1856,1964,,149,,,,,https://www.redfin.com/MD/Baltimore/4809-Melbourne-Rd-21229/home/11033136,,,N,Y,39.2726886,-76.6975001
PAST SALE,,Townhouse,1030 Parksley Ave,Baltimore,MD,21223,104000,,1.5,,1050,1680,1951,,99,,,,,https://www.redfin.com/MD/Baltimore/1030-Parksley-Ave-21223/home/11035196,,,N,Y,39.2732288,-76.6633013
PAST SALE,,Townhouse,226 S Collington Ave,Baltimore,MD,21231,300000,,2.5,,1920,1189,1910,,156,,,,,https://www.redfin.com/MD/Baltimore/226-S-Collington-Ave-21231/home/10726202,,,N,Y,39.2885731,-76.5862227
PAST SALE,,Townhouse,1016 Stiles St,Baltimore,MD,21202,323000,,1.5,,1260,682,1900,,256,,,,,https://www.redfin.com/MD/Baltimore/1016-Stiles-St-21202/home/10750996,,,N,Y,39.2876431,-76.6006615
PAST SALE,June-23-2023,Townhouse,41 E Hamburg St,Baltimore,MD,21230,340000,3,1.5,Ward 23,1684,922,1900,,202,,Sold,,,https://www.redfin.com/MD/Baltimore/41-E-Hamburg-St-21230/home/11009232,BRIGHT MLS,MDBA2090360,N,Y,39.2780811,-76.6130541
PAST SALE,,Townhouse,3159 Keswick Rd,Baltimore,MD,21211,235000,,1.5,,1170,1350,1900,,201,,,,,https://www.redfin.com/MD/Baltimore/3159-Keswick-Rd-21211/home/10870068,,,N,Y,39.3254779,-76.6274963
PAST SALE,,Townhouse,334 S Norris St,Baltimore,MD,21223,30000,,,,,775,1900,,,,,,,https://www.redfin.com/MD/Baltimore/334-S-Norris-St-21223/home/10964865,,,N,Y,39.2836409,-76.640103
PAST SALE,,Townhouse,314 N Grantley St,Baltimore,MD,21229,73500,,1,,840,1260,1952,,88,,,,,https://www.redfin.com/MD/Baltimore/314-N-Grantley-St-21229/home/10989764,,,N,Y,39.2913432,-76.677056
PAST SALE,,Townhouse,3201 Ramona Ave,Baltimore,MD,21213,150000,,1,,1674,1714,1928,,90,,,,,https://www.redfin.com/MD/Baltimore/3201-Ramona-Ave-21213/home/11112459,,,N,Y,39.3242346,-76.5653453
PAST SALE,,Townhouse,1900 Mosher St,Baltimore,MD,21217,160000,,,,,1160,1920,,,,,,,https://www.redfin.com/MD/Baltimore/1900-Mosher-St-21217/home/10927949,,,N,Y,39.2999826,-76.6477279
PAST SALE,,Townhouse,9 N Monastery Ave,Baltimore,MD,21229,95000,,1,,1020,1669,1930,,93,,,,,https://www.redfin.com/MD/Baltimore/9-N-Monastery-Ave-21229/home/10990226,,,N,Y,39.2866617,-76.6777216
PAST SALE,June-29-2023,Townhouse,610 S Rose St,Baltimore,MD,21224,295000,2,1.5,Ward 1,852,,1920,,346,,Sold,,,https://www.redfin.com/MD/Baltimore/610-S-Rose-St-21224/home/10731090,BRIGHT MLS,MDBA2091064,N,Y,39.2845833,-76.5808693
PAST SALE,,Townhouse,4056 Edgewood Rd,Baltimore,MD,21215,62500,,2,,1452,2266,1955,,43,,,,,https://www.redfin.com/MD/Baltimore/4056-Edgewood-Rd-21215/home/10907086,,,N,Y,39.3333226,-76.6675466
PAST SALE,,Townhouse,5 N Ellamont St,Baltimore,MD,21229,60000,,1.5,,1280,1429,1939,,47,,,,,https://www.redfin.com/MD/Baltimore/5-N-Ellamont-St-21229/home/10993055,,,N,Y,39.2861135,-76.6702784
PAST SALE,,Townhouse,2307 N Ellamont St,Baltimore,MD,21216,85000,,1.5,,1520,2000,1925,,56,,,,,https://www.redfin.com/MD/Baltimore/2307-N-Ellamont-St-21216/home/10914372,,,N,Y,39.3135516,-76.6709527
PAST SALE,,Townhouse,2500 Huron St,Baltimore,MD,21230,93000,,1,,1008,3117,1992,,92,,,,,https://www.redfin.com/MD/Baltimore/2500-Huron-St-21230/home/11039283,,,N,Y,39.2624316,-76.6436665
PAST SALE,,Single Family Residential,302 Cedarcroft Rd,Baltimore,MD,21212,639000,,1.5,,2465,13346,1928,,259,,,,,https://www.redfin.com/MD/Baltimore/302-Cedarcroft-Rd-21212/home/11211269,,,N,Y,39.3693055,-76.6149384
PAST SALE,,Single Family Residential,2110 Allendale Rd,Baltimore,MD,21216,100000,,1,,1466,6095,1920,,68,,,,,https://www.redfin.com/MD/Baltimore/2110-Allendale-Rd-21216/home/10883975,,,N,Y,39.3119781,-76.6800045
PAST SALE,,Townhouse,336 S Norris St,Baltimore,MD,21223,45000,,,,,775,1900,,,,,,,https://www.redfin.com/MD/Baltimore/336-S-Norris-St-21223/home/10964867,,,N,Y,39.2836236,-76.6400699
PAST SALE,,Single Family Residential,7418 Poplar Ave,Baltimore,MD,21224,145000,,1,,1092,7500,1954,,133,,,,,https://www.redfin.com/MD/Baltimore/7418-Poplar-Ave-21224/home/9303260,,,N,Y,39.2873106,-76.513483
PAST SALE,June-7-2023,Townhouse,3214 Odonnell St,Baltimore,MD,21224,395000,3,3.5,Ward 26,1542,871,1920,,256,,Sold,,,https://www.redfin.com/MD/Baltimore/3214-Odonnell-St-21224/home/11070398,BRIGHT MLS,MDBA2082534,N,Y,39.2805948,-76.5705858
PAST SALE,,Townhouse,2555 W Fairmount Ave,Baltimore,MD,21223,50000,,,,,1008,1915,,,,,,,https://www.redfin.com/MD/Baltimore/2555-W-Fairmount-Ave-21223/home/10976555,,,N,Y,39.2881502,-76.6580053
